filename,folder #,chroma_stft,mel,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,Label
DS250025Q11.wav,2,0.420998245,0.210429996,-346.9633789,127.4574432,8.214805603,35.37853241,18.56016541,4.904773235,-9.707359314,3.758184433,-2.061378717,7.04708147,-1.53003931,4.481406212,5.315085411,6.114882946,0.190254241,3.326629877,-8.810311317,2.057611704,-1.555486441,1.210405588,positive
DS250025Q12.wav,2,0.495448083,0.069227822,-412.6034241,104.7466965,15.436759,36.5362854,20.42923927,9.87345314,-2.363791227,9.065422058,0.836626232,8.612445831,-1.393418193,6.229631901,2.667663336,5.256192207,-0.037552226,3.613049269,-5.994762421,3.263889313,-1.876654148,3.76777935,neutral
DS250025Q13.wav,2,0.429069638,0.164970517,-358.5551147,125.8821945,9.256424904,29.54714584,13.75927067,6.807678699,-4.903703213,6.421825409,0.052852288,4.682127476,0.169649675,6.650319099,5.391849518,6.449156284,-1.737462878,4.176110268,-7.540022373,0.744938254,-0.472274005,2.429145336,positive
DS250025Q14.wav,2,0.483448982,0.057285056,-509.2573242,55.12756348,3.960738182,17.90849876,7.454658508,6.469157696,-2.661796093,1.711491704,0.008800009,4.144166946,0.475276262,3.10087347,2.919678688,3.412836075,-0.635385752,2.176414967,-4.267491341,1.107169509,-0.021195848,0.702688038,positive
DS250025Q15.wav,2,0.462567151,0.125057563,-369.313385,83.36332703,5.008046627,27.72329903,10.25919819,9.249631882,-4.431094646,4.146791935,-1.107409954,10.40030766,0.138707504,5.211926937,0.933782697,4.155965328,0.960374177,1.47719419,-9.616796494,4.229738235,-4.206933975,1.321294427,neutral
DS250025Q16.wav,2,0.51731497,0.028733721,-621.8686523,51.05638885,1.758783579,14.62626362,5.177128315,5.409052372,-0.64479357,3.019585848,2.546118975,4.821775436,1.346170664,4.667699814,-0.92911756,0.223944828,-0.081384063,5.112536907,-3.505028486,-0.35343945,-0.890829682,1.586334467,neutral
DS250025Q17.wav,2,0.49048543,0.013245552,-690.5422363,31.21350479,2.046560049,8.766815186,4.646740437,2.168038845,0.074683353,2.360677481,-0.120046981,1.982443333,-0.60529232,2.014189243,0.728992999,1.18415308,-0.385597914,1.149129152,-2.663729191,0.167898044,-0.853146493,0.829561472,neutral
DS250025Q18.wav,2,0.439133376,0.162416637,-401.4526978,115.4476166,-0.629328787,23.70805931,13.64574718,10.89498043,-11.20347595,0.114837579,0.68670094,5.8444314,3.088618517,6.057071686,4.313594818,6.813500881,-2.170989752,5.266234875,-8.743653297,0.007127453,-3.299504757,0.101667784,neutral
DS250025Q19.wav,2,0.511232853,0.053729519,-383.5773621,112.9016647,8.290472031,44.19782257,27.39496803,8.897079468,5.998816013,10.37395954,-1.807781816,12.78841591,0.046873003,7.292220592,1.461907744,4.324742317,-2.390961409,2.372448921,-4.928703785,6.033151627,-3.526565075,4.538209438,neutral
DS250025Q20.wav,2,0.439363867,0.11959286,-412.8782959,102.862381,1.423292994,27.79607964,13.54564476,8.945698738,-12.8760004,-0.569965601,-0.333907843,7.958558559,-0.972645104,3.356358528,3.295185089,6.740367413,-0.183866262,4.654592037,-7.555776596,1.918690085,1.28896153,2.549129486,neutral
DS250025Q21.wav,2,0.455925226,0.187229991,-385.9670715,102.7962646,5.567682266,29.18841362,13.42071819,8.013563156,-7.328341007,1.886529326,-0.011791257,6.142141342,-1.183208108,6.065225601,3.796158552,5.705980301,0.120138273,4.921242714,-5.893002033,2.390614271,-0.606972277,1.637411475,neutral
DS250025Q22.wav,2,0.449190795,0.123898759,-382.9586487,114.4758835,4.470592499,32.62979126,18.43663788,7.197654247,-7.763731956,6.223858833,0.578677416,8.346467018,-0.69475174,6.930691719,3.284120083,6.244125366,1.404630899,3.576739788,-7.358205795,2.240461111,-1.885670543,3.280951977,neutral
DS250025Q23.wav,2,0.447773904,0.172220364,-354.6075745,127.8726654,10.16850662,30.55734444,14.67266941,7.784093857,-6.196630478,4.31595993,0.583900332,7.205329895,-0.571210206,7.284274101,5.267251968,6.361507893,0.221047759,4.045532227,-8.417992592,0.719234765,-0.54950422,2.826140881,neutral
DS250025Q24.wav,2,0.477557063,0.010435036,-746.6947021,16.14278221,0.722937942,4.052034378,2.430821657,1.222775221,0.106758311,1.204190731,0.213436306,1.437108517,0.282791972,1.772277355,0.257202953,0.311156869,-0.144481987,0.824009418,-1.334594131,0.020472981,-0.257851154,0.47168535,neutral
DS250025Q25.wav,2,0.476897925,0.02782568,-636.0025635,27.28651237,2.852321863,8.848334312,3.58968854,2.413389683,-0.564667404,1.544568777,-0.421600044,2.741157055,-0.948832273,1.647693276,1.010940671,1.820697427,0.502252877,1.368087411,-2.033367872,0.807802796,-0.732034922,0.872625828,neutral
DS250025Q26.wav,2,0.453288496,0.08527749,-485.0579834,66.37941742,7.771841049,22.37024689,12.26725578,4.528129578,-3.736938715,2.952908754,-1.155033231,2.506906509,-3.382770061,3.339069605,3.025290251,2.329390287,0.230903313,3.216038465,-3.810852051,1.684183955,-1.311531186,2.391198158,neutral
DS250025Q27.wav,2,0.476577222,0.010672478,-689.3947754,18.15551376,1.483631968,5.459583282,3.030230761,1.648233533,-0.625246823,1.399775267,0.229168773,1.59658432,0.038424883,1.448189497,0.62499094,0.845637023,-0.141419724,0.92241776,-1.110075474,0.510693729,-0.454873621,0.638061225,neutral
DS250025Q28.wav,2,0.442325383,0.107600197,-431.3752747,91.04428864,7.521044731,29.95969391,15.39866161,5.409111977,-9.098483086,2.511745214,-1.548089504,5.896495342,-1.18059361,4.075721264,3.457134724,5.836787224,0.255679756,3.702700138,-6.318552017,3.651262045,-0.020844225,1.966515064,neutral
DS250025Q29.wav,2,0.429885417,0.114738308,-442.7920532,87.54998016,9.29145813,28.87067223,10.9604969,3.840327024,-6.726223469,4.936431408,-1.147005439,3.43647027,-1.723711133,5.986166954,2.778157473,4.195946693,0.379430354,4.161142826,-5.61429739,2.673520565,-0.767986417,3.23321104,neutral
DS250025Q30.wav,2,0.434094697,0.167513445,-369.0681152,110.8638153,13.13169098,34.77290726,16.19845009,5.788576603,-6.701870918,4.425253391,-0.329192162,4.974829197,-0.542483687,4.64618969,4.727225304,5.055096149,0.700825632,4.315826416,-5.67642355,2.745255709,-0.007405355,1.925228477,neutral
DS250025Q31.wav,2,0.535376787,0.020177901,-521.7449951,72.14969635,10.0490942,27.68060303,14.37622261,9.169969559,4.941643238,10.50069427,1.274762869,7.752561092,-0.678578854,6.655279636,1.990036964,2.765005112,-1.011243224,4.052671432,-2.515525341,4.002864361,-2.612055063,3.111599684,neutral
DS250025Q32.wav,2,0.448586494,0.129355416,-361.6907043,115.5117645,8.658777237,37.4372139,15.74862862,7.590053082,-4.803469658,7.304458618,-1.325129747,9.074224472,-1.233726025,7.529176235,6.565709114,4.833362103,0.283447266,6.445768833,-7.967689514,4.807006836,-0.730685234,2.254870415,neutral
DS250025Q34.wav,2,0.447618514,0.103328824,-444.6040955,86.91220093,6.182546616,29.7016983,12.6413908,4.119048119,-7.908089161,1.245648384,-2.724153757,5.888252258,-1.725137591,2.968548059,4.274125576,4.196617126,0.549787581,4.217643261,-6.230802059,3.528861523,0.21615839,1.41394937,positive
DS250025Q35.wav,2,0.497641444,0.074146308,-459.6039734,79.83496857,9.382683754,29.24240494,14.25789452,8.965450287,-2.888118982,7.863268852,0.741042495,6.833953857,-0.619804144,5.302651882,3.600015879,4.125043869,0.254553258,4.172127247,-4.433862209,4.24852562,-0.901407778,2.768951416,neutral
DS250025Q36.wav,2,0.437092245,0.104699627,-472.2177124,78.33006287,9.539995193,26.25638008,12.45595074,5.404276848,-9.083244324,3.908662319,-2.64569664,4.035164833,-0.816468239,2.406390905,3.008921862,5.02809,0.779916346,3.565696955,-4.734096527,3.981889725,-0.48363784,1.768853545,positive
DS250025Q37.wav,2,0.448468685,0.141476244,-430.0437622,85.65859985,7.984928608,27.19943047,11.98453522,5.539992332,-6.329110622,3.141334534,-0.984116793,5.161539555,-1.671352506,4.450899601,3.795604706,4.295934677,0.597415686,4.301157951,-5.82174015,2.34408927,-0.351787567,1.815418363,positive
DS250026Q1.wav,3,0.449811667,0.024618037,-380.3643799,108.1553879,14.12491131,26.41879463,22.69692421,9.85177803,1.720613599,9.193797112,0.877856314,10.14265251,-1.049963236,6.107422829,-2.042423248,6.266619682,0.529386938,7.053497314,-1.334400773,8.139275551,-6.160714626,4.378388405,neutral
DS250026Q2.wav,3,0.460464984,0.034789626,-379.7424622,111.6459808,9.59754467,35.27539063,19.28351974,9.28662014,-0.453336358,8.610789299,1.382167459,12.6327219,0.133734554,8.604125977,1.759519458,9.216013908,1.094329357,5.617162228,-2.840624571,9.003769875,-5.63169384,5.178877831,positive
DS250026Q3.wav,3,0.412700653,0.04195568,-377.4606323,121.8024902,6.21672821,34.51773834,25.21690178,10.91617107,-3.737713575,2.143829823,-0.105036743,9.698073387,-1.777778983,12.33021736,-1.64713335,5.751629829,1.901679635,2.776193857,-4.152243614,10.19387245,-3.268872023,4.544630527,neutral
DS250026Q4.wav,3,0.48235932,0.027248638,-382.9901428,114.5305176,7.318912983,39.38095474,25.75094032,8.747562408,-2.153508663,5.29390955,-0.940216362,11.24124241,0.613192856,9.589482307,-1.161078811,6.492359161,-0.972272217,2.867914438,-4.180300236,7.442115784,-4.31179142,5.659027576,positive
DS250026Q5.wav,3,0.412529022,0.045030978,-378.092041,113.2886581,1.518638849,33.25587845,19.95491028,6.692122936,-1.988460898,5.29599905,-0.42012772,9.304926872,0.729177594,10.30413055,-0.870732307,7.237620354,0.787454426,0.911072612,-3.891694069,8.907408714,-3.72571826,5.16395998,positive
DS250026Q6.wav,3,0.475854069,0.08656352,-439.2972107,76.33528137,-2.467885971,21.26911354,12.84335136,2.269396305,-1.484233141,0.574423373,-0.003097789,3.781122208,1.484571218,5.963540554,-0.351833016,4.287640572,1.29329288,-0.649267793,-1.689133048,4.341466904,-1.982576728,2.835948467,positive
DS250026Q7.wav,3,0.488999367,0.021488303,-577.8627319,57.13248444,5.260095119,19.74110031,10.67449665,4.006363392,-0.022677578,3.401229143,-0.955743372,4.161018848,-0.709370613,4.877528667,0.367260039,3.262446642,0.055324819,0.939224958,-2.193190336,3.230211973,-2.615615845,2.840100527,neutral
DS250026Q8.wav,3,0.429873437,0.094741814,-402.5014648,98.60215759,-1.365388393,22.87247086,15.97177982,2.819229603,-1.682240129,-0.608656585,-2.271028519,6.201707363,-0.155048743,2.404124737,-2.648538589,4.355583668,-1.493682146,-0.192942441,-0.858594179,9.456477165,0.767353117,5.994712353,positive
DS250026Q9.wav,3,0.487966686,0.021773528,-590.9458008,55.14377213,5.47304821,19.55532455,10.82757759,2.079842091,-0.16661191,3.237664938,-1.298263192,4.506914616,1.342570305,4.75623703,-0.836720645,2.025012732,-0.363063067,1.693475127,-1.13419354,3.961691618,-1.22881496,2.780618668,neutral
DS250026Q10.wav,3,0.453408271,0.029357594,-451.3473816,83.96281433,3.867892504,23.52395821,13.42561913,7.902143955,-1.073637605,4.413619995,-1.447365761,7.454894066,-0.100784712,6.67936945,-0.885930181,3.638067007,-0.571056843,1.392920971,-4.81123209,5.627087593,-3.298254251,4.073975563,neutral
DS250026Q11.wav,3,0.43125689,0.035229079,-410.5426331,113.1350098,8.676321983,31.62759209,19.06514549,7.63061142,-3.729824543,5.194634914,-0.089633711,10.1327467,-0.65806365,8.467499733,-0.210596427,4.669248104,-1.929254889,1.052143812,-3.692106247,7.348916531,-4.895449162,3.231816292,neutral
DS250026Q12.wav,3,0.482858658,0.029216018,-551.7371826,63.57748795,1.087643862,14.67742538,8.697662354,3.478537083,-0.740167499,3.008052826,0.68922168,6.00714922,1.682556033,4.516386509,-1.807122827,3.638972998,0.132617116,0.151998475,-1.979725599,4.205794334,-3.38851881,2.376357794,neutral
DS250026Q13.wav,3,0.421969801,0.033312228,-436.320343,99.80348206,7.170255661,32.25471878,19.29138756,6.792760372,-1.342622876,5.425462723,-1.681828856,6.401022911,-0.455840528,7.251020908,-0.142134279,6.383641243,-0.238418624,0.972247064,-3.94098711,7.321686745,-4.283833981,3.583637476,positive
DS250026Q14.wav,3,0.480217278,0.03031729,-465.0069275,81.44702148,16.13744736,29.37270737,17.45006752,9.547852516,1.394990563,5.586400032,0.481336296,6.971274376,-0.7911309,6.371420383,-0.390856862,3.940137386,-0.102381855,3.415709734,-3.584486723,4.952675343,-4.778974056,3.716877699,neutral
DS250026Q15.wav,3,0.444705129,0.032899734,-400.2411194,112.4624634,12.64314461,35.45255661,24.47035027,15.96324635,4.749299049,8.642173767,-0.048229937,10.12850475,-2.457935572,6.714410305,0.306170851,5.485062599,0.065107636,3.967985392,-5.135573387,4.955518723,-5.174207687,2.313639402,neutral
DS250026Q16.wav,3,0.440209627,0.125954151,-342.3692017,103.9984894,-0.151118025,30.97031975,23.07128906,4.626761913,-0.682355702,1.656060696,0.3385019,6.095685482,-0.06217517,6.801752567,-0.762821019,5.168109417,3.327437401,0.393783092,-1.745895028,8.577094078,-2.161260128,5.423171997,positive
DS250026Q17.wav,3,0.385043621,0.028526792,-386.890686,120.4137192,10.71979427,32.4419136,24.08058548,15.79459858,1.337128997,4.801410675,-3.348477125,7.621908665,-4.657139301,5.840717793,0.78101027,8.812687874,-0.788850009,5.396025658,-4.033205509,8.724118233,-3.878822088,5.221793175,neutral
DS250026Q18.wav,3,0.417574108,0.061404023,-368.8600464,115.9133377,4.472631454,34.84337234,20.92936325,7.705909252,-3.232779741,1.021282196,-0.593469977,6.948327541,1.234046102,9.516867638,-4.292160511,6.765849113,1.733347654,-1.040171027,-4.469963551,8.635510445,-3.546836138,4.597533226,positive
DS250026Q19.wav,3,0.520338595,0.024777682,-386.4848328,107.0118942,12.30257988,36.48542023,20.89614296,13.42513561,4.31583786,9.369822502,-1.039005041,10.62225056,-0.908836603,6.113686085,-1.488755584,6.761959076,-0.93316263,3.528060198,-8.652679443,7.193466187,-6.122177601,4.384274483,positive
DS250026Q20.wav,3,0.435639083,0.027716052,-371.4434509,116.449501,1.187419176,36.71995163,23.68642616,11.8935957,1.193515897,2.2509408,0.042945996,14.56891155,-2.877589703,3.960847378,0.100010179,8.260584831,-2.192774057,2.337249517,-3.665101051,7.942892551,-3.655352831,4.156807423,neutral
DS250026Q21.wav,3,0.490337014,0.025063148,-397.7924805,101.2898712,20.771101,40.247509,24.26823425,9.900476456,6.603284359,11.01983261,0.73219347,9.813179016,1.589117885,12.54444981,1.178289652,4.639528751,-2.916898966,3.939171314,-5.195149422,5.332503319,-3.980927944,6.131836891,neutral
DS250026Q22.wav,3,0.408049524,0.071089797,-330.0275269,112.3006439,-4.012159348,33.63660812,21.38044739,7.508405209,-1.914387584,2.333930492,-2.757107973,9.80018425,-0.173092708,6.001565933,-1.2320292,7.338341713,-0.172078431,-0.02132451,-2.749068022,10.21595764,-4.314881802,6.586204052,neutral
DS250026Q23.wav,3,0.417873174,0.049961906,-351.7102966,118.203125,2.816249371,33.23404312,20.23286057,9.809396744,-1.251051664,3.658579111,-1.107156634,8.352948189,3.587717295,9.942869186,-4.245658875,7.024303436,0.772310197,0.071056351,-4.078244686,9.849287033,-3.372203112,5.901797771,positive
DS250026Q24.wav,3,0.445756137,0.125689968,-368.1765442,104.1560059,-0.139806256,32.45894241,18.02256966,3.599397659,-1.928436399,0.767063975,0.046273291,5.812832355,-0.46405977,6.845898628,-2.63708806,4.522133827,2.163671732,1.142740965,-1.228631139,8.165665627,-1.641598582,4.648376942,positive
DS250026Q25.wav,3,0.508393764,0.019805983,-578.2677612,42.42285538,4.858976364,13.80284977,8.030343056,4.3390131,1.155259967,3.358145952,-0.751956403,3.156184435,0.569284201,3.73835659,0.042180892,1.79404521,0.254115403,1.450332522,-2.414364338,2.143620729,-1.818062544,1.628256679,positive
DS250026Q26.wav,3,0.499865711,0.023700273,-554.3456421,55.69307327,0.190016136,15.93243027,9.639349937,3.413260221,-0.717832088,0.554418325,-1.10709846,4.233847141,-1.04854095,2.912958145,-0.434694201,2.457614183,-0.235633448,0.576281726,-1.968540907,3.568659544,-1.867098212,2.111936569,positive
DS250026Q27.wav,3,0.517324388,0.027637463,-576.9445801,32.12792206,-0.809606791,8.595618248,5.364040375,1.528946042,-0.546763003,0.558831751,0.167507797,2.459830523,0.351141214,2.566397429,-0.425510943,1.610114217,-0.171653196,-0.387377352,-0.507490218,2.123249292,-0.884130836,1.531032681,positive
DS250026Q28.wav,3,0.498381555,0.018437546,-555.5617065,44.64918518,3.916368484,14.5708828,8.513145447,3.053445816,-0.845252454,1.70861876,-0.223915577,1.926419497,0.399707019,3.741359234,-0.787647843,1.681117296,0.491440564,0.282215238,-1.505992889,2.37463665,-1.401851416,1.595748901,positive
DS250026Q29.wav,3,0.482070357,0.039972115,-382.2658386,113.2951965,13.86607552,37.30814743,20.24552536,10.03282452,2.417140722,8.472229958,0.082711108,10.68149281,-0.742903173,9.61905098,-1.024569869,4.587172031,-1.529655218,4.254829407,-4.00290966,6.451466084,-4.522839069,4.538156986,positive
DS250026Q30.wav,3,0.445827633,0.071620002,-345.4222412,114.6302414,-3.005593061,32.33681488,18.54884338,4.316578388,-3.725386858,-0.68946439,-2.175444126,9.725000381,0.723199725,6.624122143,-3.183059692,5.27114439,-0.022682007,-2.013825655,-3.39917469,9.351816177,-4.693684101,4.952510834,positive
DS250026Q31.wav,3,0.466292471,0.047745969,-365.9628906,121.3850555,8.057800293,34.64928436,21.11814499,10.06016827,-0.640380681,7.087665081,0.545953572,9.598065376,2.080449343,9.567233086,-1.960677266,5.147241116,-1.310048819,1.911419392,-4.993650913,6.989601135,-4.152068138,4.667813301,neutral
DS250026Q32.wav,3,0.438920051,0.122538991,-366.6033325,109.5911713,-0.646477342,35.94734192,17.89704704,3.796346664,-2.849369049,1.714648724,-0.435807347,6.330265045,-2.382932901,6.211651325,-2.835388184,4.528565407,0.249889687,-0.646952033,-2.639449835,7.213619232,-4.604194641,3.524141073,neutral
DS250026Q33.wav,3,0.480811298,0.044424292,-527.3060913,58.42960358,-0.787789643,18.92946243,9.51109314,2.203400373,-3.21303463,-0.524302661,0.424048603,3.529542446,-0.082740329,4.477250576,-2.278392315,3.300510645,0.114140309,-0.864327967,-1.4864887,4.277608395,-2.424313545,2.174824953,neutral
DS250026Q34.wav,3,0.46939218,0.044627387,-374.2518921,115.9234009,5.297713757,37.65139771,23.30662346,7.561698914,-4.203990459,1.715605378,0.318394989,12.40664482,1.000710607,6.310154915,-0.415298343,7.883149624,-3.253914356,-1.445023894,-3.54935503,6.742254734,-6.830600739,4.57786274,positive
DS250026Q35.wav,3,0.5079301,0.030263457,-496.1477661,59.73011017,5.431701183,20.32170296,12.69388771,5.28203249,1.068570495,3.915017366,0.370269477,6.000682354,-0.208431706,3.704041004,-0.13680926,2.129655838,-0.409180909,1.177348495,-2.271826982,3.55926156,-2.934142828,2.558400869,positive
DS250026Q36.wav,3,0.488749713,0.031820934,-455.2408447,90.39565277,8.741732597,28.28173447,17.50248909,6.964692116,-1.789337397,3.307743549,-0.943741322,7.123217583,0.787590563,7.771694183,-2.040016174,4.847010136,-0.331280023,0.383161902,-4.951459408,5.525585175,-4.094381809,3.517748594,positive
DS250026Q37.wav,3,0.47464779,0.029449929,-459.2778931,93.92863464,14.27900219,32.46424103,18.5604763,8.260243416,-1.384218454,6.896327019,-0.518354654,7.316062927,-1.348600149,8.286764145,0.3865484,4.516846657,-1.170113444,2.238945484,-4.918771267,3.90743947,-4.663827896,3.392575741,positive
DS250026Q38.wav,3,0.483349025,0.347691417,-359.106781,92.4307251,10.55980301,29.37142944,21.73347282,5.005076408,1.916574717,1.562223911,1.258666277,6.103271008,2.396783113,3.720885754,1.734229803,2.728725672,2.027902126,-0.400684595,-0.609189689,5.087080002,-1.294469357,1.814746261,positive
DS250027Q1.wav,4,0.455989867,0.092076756,-373.1734924,111.3054504,6.228112698,28.25225067,18.03091049,5.801633358,2.272321701,14.88438702,0.046901006,10.96004391,-2.036200523,6.891928673,-1.277389526,5.336841583,-0.374003917,5.658451557,-0.877558112,5.72461462,-7.683019161,3.35562849,positive
DS250027Q2.wav,4,0.399842471,0.151598141,-330.7115173,98.07491302,-1.307738662,28.51702118,14.17035866,-1.502631187,0.249331251,3.719154596,-2.161951065,11.28370285,1.935578704,6.498495102,-3.453845024,5.001272678,1.372089744,2.938630819,-2.341669321,6.479476929,-8.85094738,5.32275629,positive
DS250027Q3.wav,4,0.403150797,0.138001025,-394.701416,97.69884491,4.288022995,19.84621811,11.20574284,-4.731333733,-0.420505792,4.493732452,-1.326314569,8.437966347,-1.961840153,4.811210632,0.503337622,4.095779419,1.567952752,2.711464643,-1.892933846,4.78216362,-2.623244762,3.870868683,positive
DS250027Q4.wav,4,0.589678109,0.015748177,-392.6805725,96.71912384,7.090828896,31.29409409,20.8705883,10.12177753,4.329594135,17.14049721,5.077432632,14.05892658,-1.272028327,8.423391342,0.274413496,6.036944389,0.634275615,7.436685085,-5.03800106,4.620589256,-5.014114857,5.796453953,positive
DS250027Q5.wav,4,0.481252611,0.069916718,-357.3919373,106.340271,7.732863426,30.91822052,15.86008072,1.519486666,-2.04211545,3.375957966,0.787553549,11.06009865,-1.897986293,4.882768631,0.450932682,6.531508923,1.262678742,6.531965733,-3.450298786,6.313212872,-6.469099998,2.852231026,positive
DS250027Q6.wav,4,0.460526198,0.156549454,-377.578125,90.95101166,-0.477486581,27.67552567,14.13772869,-3.634512663,-2.61640811,1.458019018,1.583577633,10.38946724,-2.881085634,5.085109711,0.672639966,3.127244949,1.035283685,-0.139679626,-3.887779951,4.650504589,-4.509970188,2.521600246,positive
DS250027Q7.wav,4,0.468776613,0.051954187,-437.4905701,87.70198059,4.754006386,24.86256599,14.8641634,1.874879241,-2.069164515,3.362918377,-2.185975075,10.24230003,-1.549019694,3.701973438,1.439241648,2.702553749,-0.080579169,0.837665558,-3.408600807,4.638646603,-3.055344105,2.907393694,positive
DS250027Q8.wav,4,0.439556926,0.125188231,-394.7165222,95.23246002,-1.159722805,31.47333717,15.86312485,0.483241647,1.73581171,4.01982069,-0.456318974,15.18622303,-1.631612182,4.935952663,-1.11250329,3.701365709,1.452358603,-1.142348409,-4.957862377,5.276779175,-5.115167141,3.0098629,positive
DS250027Q9.wav,4,0.500700831,0.057600327,-435.8262939,81.90551758,2.144578934,24.41711235,13.99416924,4.829913616,3.077120304,8.922152519,4.646856785,12.8954525,1.028215408,5.443506241,-0.012407262,3.857429028,0.618662953,2.850236893,-4.607720375,5.425615311,-3.427870035,2.680615425,positive
DS250027Q10.wav,4,0.482969165,0.099278778,-408.0950928,83.13433838,3.791151524,24.72916603,15.36643505,3.392773628,1.90423286,3.914990425,0.476761281,12.54232979,-1.141627073,3.598473787,1.352768779,4.159479618,1.187552691,-0.203861013,-2.507878304,4.305698395,-3.889921427,3.823163748,positive
DS250027Q11.wav,4,0.40940845,0.15534474,-355.6461487,98.48745728,3.117316961,36.79312515,16.11512375,-3.141573429,-1.192696333,1.61196661,-1.920812488,14.54167843,-4.141509056,4.405653,0.857902944,4.073274612,-0.098957695,-2.7053864,-3.496834993,5.477064133,-5.51374197,3.937010765,positive
DS250027Q12.wav,4,0.432171136,0.055799909,-393.1895142,101.5244904,11.15305424,33.44473648,17.85048866,3.809083223,-0.841934681,11.34208584,1.433554411,8.589248657,-2.139486551,6.403656006,-0.265279591,5.454115391,1.323680639,2.40064168,-5.052927017,5.505129814,-6.197396755,2.221382856,positive
DS250027Q13.wav,4,0.423454016,0.089294039,-367.3832703,103.4477463,13.0026207,32.99299622,15.04735279,0.796821594,-1.002937198,4.287160397,-2.144669771,11.83946705,-3.781257153,5.697392941,2.421113253,3.849895477,1.218075633,1.641246438,-4.790400505,5.201987267,-5.858302593,2.95522213,positive
DS250027Q14.wav,4,0.446574479,0.123036951,-344.3916931,105.0677719,6.111492157,27.70355988,16.11197281,2.412286997,1.215685368,5.401741982,-2.411016703,12.87173557,-0.458414108,5.012721062,0.731353581,5.490819931,-0.253513157,2.939633131,-4.803241253,5.678939819,-4.81421566,2.634365797,positive
